run_id,episode,train_reward,eval_avg_reward,eval_avg_energy,eval_avg_comfort_violation,epsilon,learning_rate,gamma,epsilon_decay
qlearning_v2,15787,-371.4439,,,,0.05,0.2,0.95,0.99
qlearning_v2,15788,-446.3706,,,,0.05,0.2,0.95,0.99
qlearning_v2,15789,-372.4019,,,,0.05,0.2,0.95,0.99
qlearning_v2,15790,-384.709,,,,0.05,0.2,0.95,0.99
qlearning_v2,15791,-441.9758,,,,0.05,0.2,0.95,0.99
qlearning_v2,15792,-453.8655,,,,0.05,0.2,0.95,0.99
qlearning_v2,15793,-427.0925,,,,0.05,0.2,0.95,0.99
qlearning_v2,15794,-499.0286,,,,0.05,0.2,0.95,0.99
qlearning_v2,15795,-434.1651,,,,0.05,0.2,0.95,0.99
qlearning_v2,15796,-441.1488,,,,0.05,0.2,0.95,0.99
qlearning_v2,15797,-457.3494,,,,0.05,0.2,0.95,0.99
qlearning_v2,15798,-416.4535,,,,0.05,0.2,0.95,0.99
qlearning_v2,15799,-419.0787,,,,0.05,0.2,0.95,0.99
qlearning_v2,15800,-536.3555,-465.6691,125.2,287.2191,0.05,0.2,0.95,0.99
qlearning_v2,15801,-383.856,,,,0.05,0.2,0.95,0.99
qlearning_v2,15802,-464.935,,,,0.05,0.2,0.95,0.99
qlearning_v2,15803,-478.3923,,,,0.05,0.2,0.95,0.99
qlearning_v2,15804,-464.7581,,,,0.05,0.2,0.95,0.99
qlearning_v2,15805,-383.1983,,,,0.05,0.2,0.95,0.99
qlearning_v2,15806,-441.6766,,,,0.05,0.2,0.95,0.99
qlearning_v2,15807,-477.3408,,,,0.05,0.2,0.95,0.99
qlearning_v2,15808,-469.8851,,,,0.05,0.2,0.95,0.99
qlearning_v2,15809,-490.5023,,,,0.05,0.2,0.95,0.99
qlearning_v2,15810,-335.0862,,,,0.05,0.2,0.95,0.99
qlearning_v2,15811,-437.896,,,,0.05,0.2,0.95,0.99
qlearning_v2,15812,-424.5671,,,,0.05,0.2,0.95,0.99
qlearning_v2,15813,-383.005,,,,0.05,0.2,0.95,0.99
qlearning_v2,15814,-481.3515,,,,0.05,0.2,0.95,0.99
qlearning_v2,15815,-418.3292,,,,0.05,0.2,0.95,0.99
qlearning_v2,15816,-467.2548,,,,0.05,0.2,0.95,0.99
qlearning_v2,15817,-425.0308,,,,0.05,0.2,0.95,0.99
qlearning_v2,15818,-428.8389,,,,0.05,0.2,0.95,0.99
qlearning_v2,15819,-401.4021,,,,0.05,0.2,0.95,0.99
qlearning_v2,15820,-424.8155,,,,0.05,0.2,0.95,0.99
qlearning_v2,15821,-401.692,,,,0.05,0.2,0.95,0.99
qlearning_v2,15822,-521.6864,,,,0.05,0.2,0.95,0.99
qlearning_v2,15823,-479.5429,,,,0.05,0.2,0.95,0.99
qlearning_v2,15824,-428.0637,,,,0.05,0.2,0.95,0.99
qlearning_v2,15825,-517.0264,,,,0.05,0.2,0.95,0.99
qlearning_v2,15826,-416.6818,,,,0.05,0.2,0.95,0.99
qlearning_v2,15827,-418.3851,,,,0.05,0.2,0.95,0.99
qlearning_v2,15828,-452.2611,,,,0.05,0.2,0.95,0.99
qlearning_v2,15829,-373.6464,,,,0.05,0.2,0.95,0.99
qlearning_v2,15830,-404.3221,,,,0.05,0.2,0.95,0.99
qlearning_v2,15831,-386.3989,,,,0.05,0.2,0.95,0.99
qlearning_v2,15832,-428.5754,,,,0.05,0.2,0.95,0.99
qlearning_v2,15833,-378.2557,,,,0.05,0.2,0.95,0.99
qlearning_v2,15834,-452.4926,,,,0.05,0.2,0.95,0.99
qlearning_v2,15835,-382.8128,,,,0.05,0.2,0.95,0.99
qlearning_v2,15836,-435.8535,,,,0.05,0.2,0.95,0.99
qlearning_v2,15837,-482.2772,,,,0.05,0.2,0.95,0.99
qlearning_v2,15838,-515.8614,,,,0.05,0.2,0.95,0.99
qlearning_v2,15839,-456.9501,,,,0.05,0.2,0.95,0.99
qlearning_v2,15840,-367.8336,,,,0.05,0.2,0.95,0.99
qlearning_v2,15841,-400.9808,,,,0.05,0.2,0.95,0.99
qlearning_v2,15842,-537.7485,,,,0.05,0.2,0.95,0.99
qlearning_v2,15843,-421.973,,,,0.05,0.2,0.95,0.99
qlearning_v2,15844,-503.6268,,,,0.05,0.2,0.95,0.99
qlearning_v2,15845,-435.2988,,,,0.05,0.2,0.95,0.99
qlearning_v2,15846,-567.1735,,,,0.05,0.2,0.95,0.99
qlearning_v2,15847,-473.8117,,,,0.05,0.2,0.95,0.99
qlearning_v2,15848,-486.1958,,,,0.05,0.2,0.95,0.99
qlearning_v2,15849,-514.3612,,,,0.05,0.2,0.95,0.99
qlearning_v2,15850,-532.7125,-705.7516,102.8,545.5766,0.05,0.2,0.95,0.99
qlearning_v2,15851,-531.379,,,,0.05,0.2,0.95,0.99
qlearning_v2,15852,-504.5579,,,,0.05,0.2,0.95,0.99
qlearning_v2,15853,-410.0963,,,,0.05,0.2,0.95,0.99
qlearning_v2,15854,-453.5091,,,,0.05,0.2,0.95,0.99
qlearning_v2,15855,-454.5187,,,,0.05,0.2,0.95,0.99
qlearning_v2,15856,-449.6059,,,,0.05,0.2,0.95,0.99
qlearning_v2,15857,-458.973,,,,0.05,0.2,0.95,0.99
qlearning_v2,15858,-461.0513,,,,0.05,0.2,0.95,0.99
qlearning_v2,15859,-500.0815,,,,0.05,0.2,0.95,0.99
qlearning_v2,15860,-493.4696,,,,0.05,0.2,0.95,0.99
qlearning_v2,15861,-534.0807,,,,0.05,0.2,0.95,0.99
qlearning_v2,15862,-511.3671,,,,0.05,0.2,0.95,0.99
qlearning_v2,15863,-448.618,,,,0.05,0.2,0.95,0.99
qlearning_v2,15864,-414.2235,,,,0.05,0.2,0.95,0.99
qlearning_v2,15865,-563.4323,,,,0.05,0.2,0.95,0.99
qlearning_v2,15866,-435.0066,,,,0.05,0.2,0.95,0.99
qlearning_v2,15867,-488.6287,,,,0.05,0.2,0.95,0.99
qlearning_v2,15868,-372.3831,,,,0.05,0.2,0.95,0.99
qlearning_v2,15869,-469.6039,,,,0.05,0.2,0.95,0.99
qlearning_v2,15870,-414.6379,,,,0.05,0.2,0.95,0.99
qlearning_v2,15871,-507.899,,,,0.05,0.2,0.95,0.99
qlearning_v2,15872,-438.5222,,,,0.05,0.2,0.95,0.99
qlearning_v2,15873,-487.5601,,,,0.05,0.2,0.95,0.99
qlearning_v2,15874,-407.9547,,,,0.05,0.2,0.95,0.99
qlearning_v2,15875,-407.6427,,,,0.05,0.2,0.95,0.99
qlearning_v2,15876,-355.3084,,,,0.05,0.2,0.95,0.99
qlearning_v2,15877,-393.5896,,,,0.05,0.2,0.95,0.99
qlearning_v2,15878,-433.0827,,,,0.05,0.2,0.95,0.99
qlearning_v2,15879,-443.9917,,,,0.05,0.2,0.95,0.99
qlearning_v2,15880,-403.3385,,,,0.05,0.2,0.95,0.99
qlearning_v2,15881,-415.449,,,,0.05,0.2,0.95,0.99
qlearning_v2,15882,-433.8208,,,,0.05,0.2,0.95,0.99
qlearning_v2,15883,-422.8899,,,,0.05,0.2,0.95,0.99
qlearning_v2,15884,-416.0781,,,,0.05,0.2,0.95,0.99
qlearning_v2,15885,-541.2548,,,,0.05,0.2,0.95,0.99
qlearning_v2,15886,-364.1046,,,,0.05,0.2,0.95,0.99
qlearning_v2,15887,-466.2285,,,,0.05,0.2,0.95,0.99
qlearning_v2,15888,-456.3452,,,,0.05,0.2,0.95,0.99
qlearning_v2,15889,-585.1117,,,,0.05,0.2,0.95,0.99
qlearning_v2,15890,-400.0887,,,,0.05,0.2,0.95,0.99
qlearning_v2,15891,-517.9827,,,,0.05,0.2,0.95,0.99
qlearning_v2,15892,-568.1954,,,,0.05,0.2,0.95,0.99
qlearning_v2,15893,-532.3792,,,,0.05,0.2,0.95,0.99
qlearning_v2,15894,-401.3034,,,,0.05,0.2,0.95,0.99
qlearning_v2,15895,-444.0514,,,,0.05,0.2,0.95,0.99
qlearning_v2,15896,-419.9194,,,,0.05,0.2,0.95,0.99
qlearning_v2,15897,-433.8427,,,,0.05,0.2,0.95,0.99
qlearning_v2,15898,-392.5807,,,,0.05,0.2,0.95,0.99
qlearning_v2,15899,-464.0875,,,,0.05,0.2,0.95,0.99
qlearning_v2,15900,-437.4958,-402.7173,124.05,223.3923,0.05,0.2,0.95,0.99
qlearning_v2,15901,-480.3146,,,,0.05,0.2,0.95,0.99
qlearning_v2,15902,-442.4827,,,,0.05,0.2,0.95,0.99
qlearning_v2,15903,-388.0282,,,,0.05,0.2,0.95,0.99
qlearning_v2,15904,-531.174,,,,0.05,0.2,0.95,0.99
qlearning_v2,15905,-498.6406,,,,0.05,0.2,0.95,0.99
qlearning_v2,15906,-379.4805,,,,0.05,0.2,0.95,0.99
qlearning_v2,15907,-440.1018,,,,0.05,0.2,0.95,0.99
qlearning_v2,15908,-379.5593,,,,0.05,0.2,0.95,0.99
qlearning_v2,15909,-396.4303,,,,0.05,0.2,0.95,0.99
qlearning_v2,15910,-417.7874,,,,0.05,0.2,0.95,0.99
qlearning_v2,15911,-462.0039,,,,0.05,0.2,0.95,0.99
qlearning_v2,15912,-445.9864,,,,0.05,0.2,0.95,0.99
qlearning_v2,15913,-348.3653,,,,0.05,0.2,0.95,0.99
qlearning_v2,15914,-438.7379,,,,0.05,0.2,0.95,0.99
qlearning_v2,15915,-382.8616,,,,0.05,0.2,0.95,0.99
qlearning_v2,15916,-522.8329,,,,0.05,0.2,0.95,0.99
qlearning_v2,15917,-526.4649,,,,0.05,0.2,0.95,0.99
qlearning_v2,15918,-476.094,,,,0.05,0.2,0.95,0.99
qlearning_v2,15919,-430.7068,,,,0.05,0.2,0.95,0.99
qlearning_v2,15920,-398.705,,,,0.05,0.2,0.95,0.99
qlearning_v2,15921,-419.8553,,,,0.05,0.2,0.95,0.99
qlearning_v2,15922,-393.2907,,,,0.05,0.2,0.95,0.99
qlearning_v2,15923,-493.3993,,,,0.05,0.2,0.95,0.99
qlearning_v2,15924,-479.9904,,,,0.05,0.2,0.95,0.99
qlearning_v2,15925,-498.3245,,,,0.05,0.2,0.95,0.99
qlearning_v2,15926,-462.4257,,,,0.05,0.2,0.95,0.99
qlearning_v2,15927,-407.8471,,,,0.05,0.2,0.95,0.99
qlearning_v2,15928,-408.2161,,,,0.05,0.2,0.95,0.99
qlearning_v2,15929,-413.3872,,,,0.05,0.2,0.95,0.99
qlearning_v2,15930,-408.3609,,,,0.05,0.2,0.95,0.99
qlearning_v2,15931,-425.5477,,,,0.05,0.2,0.95,0.99
qlearning_v2,15932,-400.4675,,,,0.05,0.2,0.95,0.99
qlearning_v2,15933,-372.6957,,,,0.05,0.2,0.95,0.99
qlearning_v2,15934,-468.1344,,,,0.05,0.2,0.95,0.99
qlearning_v2,15935,-462.6081,,,,0.05,0.2,0.95,0.99
qlearning_v2,15936,-506.8394,,,,0.05,0.2,0.95,0.99
qlearning_v2,15937,-447.0398,,,,0.05,0.2,0.95,0.99
qlearning_v2,15938,-427.5736,,,,0.05,0.2,0.95,0.99
qlearning_v2,15939,-414.147,,,,0.05,0.2,0.95,0.99
qlearning_v2,15940,-406.3731,,,,0.05,0.2,0.95,0.99
qlearning_v2,15941,-448.0348,,,,0.05,0.2,0.95,0.99
qlearning_v2,15942,-400.6528,,,,0.05,0.2,0.95,0.99
qlearning_v2,15943,-433.5588,,,,0.05,0.2,0.95,0.99
qlearning_v2,15944,-526.1106,,,,0.05,0.2,0.95,0.99
qlearning_v2,15945,-443.3581,,,,0.05,0.2,0.95,0.99
qlearning_v2,15946,-422.3701,,,,0.05,0.2,0.95,0.99
qlearning_v2,15947,-416.1992,,,,0.05,0.2,0.95,0.99
qlearning_v2,15948,-432.2854,,,,0.05,0.2,0.95,0.99
qlearning_v2,15949,-382.0957,,,,0.05,0.2,0.95,0.99
qlearning_v2,15950,-450.8237,-445.527,133.45,245.177,0.05,0.2,0.95,0.99
qlearning_v2,15951,-405.0932,,,,0.05,0.2,0.95,0.99
qlearning_v2,15952,-413.1492,,,,0.05,0.2,0.95,0.99
qlearning_v2,15953,-381.913,,,,0.05,0.2,0.95,0.99
qlearning_v2,15954,-531.8367,,,,0.05,0.2,0.95,0.99
qlearning_v2,15955,-450.3637,,,,0.05,0.2,0.95,0.99
qlearning_v2,15956,-422.499,,,,0.05,0.2,0.95,0.99
qlearning_v2,15957,-505.7213,,,,0.05,0.2,0.95,0.99
qlearning_v2,15958,-471.3703,,,,0.05,0.2,0.95,0.99
qlearning_v2,15959,-421.627,,,,0.05,0.2,0.95,0.99
qlearning_v2,15960,-491.9711,,,,0.05,0.2,0.95,0.99
qlearning_v2,15961,-451.4829,,,,0.05,0.2,0.95,0.99
qlearning_v2,15962,-516.2583,,,,0.05,0.2,0.95,0.99
qlearning_v2,15963,-423.3431,,,,0.05,0.2,0.95,0.99
qlearning_v2,15964,-454.7797,,,,0.05,0.2,0.95,0.99
qlearning_v2,15965,-454.7717,,,,0.05,0.2,0.95,0.99
qlearning_v2,15966,-415.3452,,,,0.05,0.2,0.95,0.99
qlearning_v2,15967,-364.7939,,,,0.05,0.2,0.95,0.99
qlearning_v2,15968,-416.0957,,,,0.05,0.2,0.95,0.99
qlearning_v2,15969,-433.3788,,,,0.05,0.2,0.95,0.99
qlearning_v2,15970,-529.1795,,,,0.05,0.2,0.95,0.99
qlearning_v2,15971,-437.679,,,,0.05,0.2,0.95,0.99
qlearning_v2,15972,-406.0686,,,,0.05,0.2,0.95,0.99
qlearning_v2,15973,-394.1599,,,,0.05,0.2,0.95,0.99
qlearning_v2,15974,-441.3068,,,,0.05,0.2,0.95,0.99
qlearning_v2,15975,-439.551,,,,0.05,0.2,0.95,0.99
qlearning_v2,15976,-398.0737,,,,0.05,0.2,0.95,0.99
qlearning_v2,15977,-475.9301,,,,0.05,0.2,0.95,0.99
qlearning_v2,15978,-409.1905,,,,0.05,0.2,0.95,0.99
qlearning_v2,15979,-441.8148,,,,0.05,0.2,0.95,0.99
qlearning_v2,15980,-362.8566,,,,0.05,0.2,0.95,0.99
qlearning_v2,15981,-434.7711,,,,0.05,0.2,0.95,0.99
qlearning_v2,15982,-462.8945,,,,0.05,0.2,0.95,0.99
qlearning_v2,15983,-363.4228,,,,0.05,0.2,0.95,0.99
qlearning_v2,15984,-442.4872,,,,0.05,0.2,0.95,0.99
qlearning_v2,15985,-478.7941,,,,0.05,0.2,0.95,0.99
qlearning_v2,15986,-471.9064,,,,0.05,0.2,0.95,0.99
qlearning_v2,15987,-478.4909,,,,0.05,0.2,0.95,0.99
qlearning_v2,15988,-467.7064,,,,0.05,0.2,0.95,0.99
qlearning_v2,15989,-372.6535,,,,0.05,0.2,0.95,0.99
qlearning_v2,15990,-391.9795,,,,0.05,0.2,0.95,0.99
qlearning_v2,15991,-390.093,,,,0.05,0.2,0.95,0.99
qlearning_v2,15992,-460.6008,,,,0.05,0.2,0.95,0.99
qlearning_v2,15993,-431.093,,,,0.05,0.2,0.95,0.99
qlearning_v2,15994,-450.9982,,,,0.05,0.2,0.95,0.99
qlearning_v2,15995,-430.8868,,,,0.05,0.2,0.95,0.99
qlearning_v2,15996,-399.4236,,,,0.05,0.2,0.95,0.99
qlearning_v2,15997,-455.4792,,,,0.05,0.2,0.95,0.99
qlearning_v2,15998,-383.718,,,,0.05,0.2,0.95,0.99
qlearning_v2,15999,-408.3876,,,,0.05,0.2,0.95,0.99
qlearning_v2,16000,-397.1949,-437.7188,124.9,258.8188,0.05,0.2,0.95,0.99
qlearning_v2,16001,-501.3759,,,,0.05,0.2,0.95,0.99
qlearning_v2,16002,-547.5026,,,,0.05,0.2,0.95,0.99
qlearning_v2,16003,-442.1085,,,,0.05,0.2,0.95,0.99
qlearning_v2,16004,-458.7447,,,,0.05,0.2,0.95,0.99
qlearning_v2,16005,-325.8702,,,,0.05,0.2,0.95,0.99
qlearning_v2,16006,-431.5842,,,,0.05,0.2,0.95,0.99
qlearning_v2,16007,-541.7898,,,,0.05,0.2,0.95,0.99
qlearning_v2,16008,-425.0247,,,,0.05,0.2,0.95,0.99
qlearning_v2,16009,-427.1161,,,,0.05,0.2,0.95,0.99
qlearning_v2,16010,-440.0129,,,,0.05,0.2,0.95,0.99
qlearning_v2,16011,-424.5731,,,,0.05,0.2,0.95,0.99
qlearning_v2,16012,-435.8416,,,,0.05,0.2,0.95,0.99
qlearning_v2,16013,-380.4692,,,,0.05,0.2,0.95,0.99
qlearning_v2,16014,-381.6696,,,,0.05,0.2,0.95,0.99
qlearning_v2,16015,-468.2035,,,,0.05,0.2,0.95,0.99
qlearning_v2,16016,-490.984,,,,0.05,0.2,0.95,0.99
qlearning_v2,16017,-435.821,,,,0.05,0.2,0.95,0.99
qlearning_v2,16018,-471.47,,,,0.05,0.2,0.95,0.99
qlearning_v2,16019,-421.4438,,,,0.05,0.2,0.95,0.99
qlearning_v2,16020,-457.8143,,,,0.05,0.2,0.95,0.99
qlearning_v2,16021,-397.2561,,,,0.05,0.2,0.95,0.99
qlearning_v2,16022,-524.424,,,,0.05,0.2,0.95,0.99
qlearning_v2,16023,-482.2099,,,,0.05,0.2,0.95,0.99
qlearning_v2,16024,-417.2061,,,,0.05,0.2,0.95,0.99
qlearning_v2,16025,-427.6372,,,,0.05,0.2,0.95,0.99
qlearning_v2,16026,-511.0249,,,,0.05,0.2,0.95,0.99
qlearning_v2,16027,-544.8585,,,,0.05,0.2,0.95,0.99
qlearning_v2,16028,-514.2991,,,,0.05,0.2,0.95,0.99
qlearning_v2,16029,-396.6982,,,,0.05,0.2,0.95,0.99
qlearning_v2,16030,-482.6849,,,,0.05,0.2,0.95,0.99
qlearning_v2,16031,-553.7565,,,,0.05,0.2,0.95,0.99
qlearning_v2,16032,-576.2652,,,,0.05,0.2,0.95,0.99
qlearning_v2,16033,-561.1761,,,,0.05,0.2,0.95,0.99
qlearning_v2,16034,-484.7002,,,,0.05,0.2,0.95,0.99
qlearning_v2,16035,-551.2953,,,,0.05,0.2,0.95,0.99
qlearning_v2,16036,-546.9082,,,,0.05,0.2,0.95,0.99
qlearning_v2,16037,-528.4175,,,,0.05,0.2,0.95,0.99
qlearning_v2,16038,-684.0363,,,,0.05,0.2,0.95,0.99
qlearning_v2,16039,-646.293,,,,0.05,0.2,0.95,0.99
qlearning_v2,16040,-481.1736,,,,0.05,0.2,0.95,0.99
qlearning_v2,16041,-421.1013,,,,0.05,0.2,0.95,0.99
qlearning_v2,16042,-510.6157,,,,0.05,0.2,0.95,0.99
qlearning_v2,16043,-453.8689,,,,0.05,0.2,0.95,0.99
qlearning_v2,16044,-511.0009,,,,0.05,0.2,0.95,0.99
qlearning_v2,16045,-386.3101,,,,0.05,0.2,0.95,0.99
qlearning_v2,16046,-479.3994,,,,0.05,0.2,0.95,0.99
qlearning_v2,16047,-505.1831,,,,0.05,0.2,0.95,0.99
qlearning_v2,16048,-509.6575,,,,0.05,0.2,0.95,0.99
qlearning_v2,16049,-380.0584,,,,0.05,0.2,0.95,0.99
qlearning_v2,16050,-405.2795,-414.1164,129.7,230.2664,0.05,0.2,0.95,0.99
qlearning_v2,16051,-415.3419,,,,0.05,0.2,0.95,0.99
qlearning_v2,16052,-437.1771,,,,0.05,0.2,0.95,0.99
qlearning_v2,16053,-382.3516,,,,0.05,0.2,0.95,0.99
qlearning_v2,16054,-409.7008,,,,0.05,0.2,0.95,0.99
qlearning_v2,16055,-479.2115,,,,0.05,0.2,0.95,0.99
qlearning_v2,16056,-435.6615,,,,0.05,0.2,0.95,0.99
qlearning_v2,16057,-466.6597,,,,0.05,0.2,0.95,0.99
qlearning_v2,16058,-455.5304,,,,0.05,0.2,0.95,0.99
qlearning_v2,16059,-401.7489,,,,0.05,0.2,0.95,0.99
qlearning_v2,16060,-457.8242,,,,0.05,0.2,0.95,0.99
qlearning_v2,16061,-367.579,,,,0.05,0.2,0.95,0.99
qlearning_v2,16062,-488.1629,,,,0.05,0.2,0.95,0.99
qlearning_v2,16063,-539.4201,,,,0.05,0.2,0.95,0.99
qlearning_v2,16064,-421.5208,,,,0.05,0.2,0.95,0.99
qlearning_v2,16065,-476.4042,,,,0.05,0.2,0.95,0.99
qlearning_v2,16066,-502.2252,,,,0.05,0.2,0.95,0.99
qlearning_v2,16067,-433.6492,,,,0.05,0.2,0.95,0.99
qlearning_v2,16068,-453.9868,,,,0.05,0.2,0.95,0.99
qlearning_v2,16069,-379.6812,,,,0.05,0.2,0.95,0.99
qlearning_v2,16070,-370.0186,,,,0.05,0.2,0.95,0.99
qlearning_v2,16071,-425.3863,,,,0.05,0.2,0.95,0.99
qlearning_v2,16072,-421.3804,,,,0.05,0.2,0.95,0.99
qlearning_v2,16073,-468.3834,,,,0.05,0.2,0.95,0.99
qlearning_v2,16074,-422.287,,,,0.05,0.2,0.95,0.99
qlearning_v2,16075,-535.5786,,,,0.05,0.2,0.95,0.99
qlearning_v2,16076,-531.2304,,,,0.05,0.2,0.95,0.99
qlearning_v2,16077,-446.6947,,,,0.05,0.2,0.95,0.99
qlearning_v2,16078,-422.4614,,,,0.05,0.2,0.95,0.99
qlearning_v2,16079,-480.0761,,,,0.05,0.2,0.95,0.99
qlearning_v2,16080,-421.2197,,,,0.05,0.2,0.95,0.99
qlearning_v2,16081,-446.144,,,,0.05,0.2,0.95,0.99
qlearning_v2,16082,-440.6866,,,,0.05,0.2,0.95,0.99
qlearning_v2,16083,-433.0468,,,,0.05,0.2,0.95,0.99
qlearning_v2,16084,-424.1204,,,,0.05,0.2,0.95,0.99
qlearning_v2,16085,-362.9552,,,,0.05,0.2,0.95,0.99
qlearning_v2,16086,-496.8745,,,,0.05,0.2,0.95,0.99
qlearning_v2,16087,-463.2528,,,,0.05,0.2,0.95,0.99
qlearning_v2,16088,-405.7513,,,,0.05,0.2,0.95,0.99
qlearning_v2,16089,-386.1002,,,,0.05,0.2,0.95,0.99
qlearning_v2,16090,-501.6777,,,,0.05,0.2,0.95,0.99
qlearning_v2,16091,-420.0289,,,,0.05,0.2,0.95,0.99
qlearning_v2,16092,-478.8291,,,,0.05,0.2,0.95,0.99
qlearning_v2,16093,-407.7045,,,,0.05,0.2,0.95,0.99
qlearning_v2,16094,-452.7417,,,,0.05,0.2,0.95,0.99
qlearning_v2,16095,-486.2892,,,,0.05,0.2,0.95,0.99
qlearning_v2,16096,-557.9077,,,,0.05,0.2,0.95,0.99
qlearning_v2,16097,-384.5103,,,,0.05,0.2,0.95,0.99
qlearning_v2,16098,-385.2847,,,,0.05,0.2,0.95,0.99
qlearning_v2,16099,-479.9834,,,,0.05,0.2,0.95,0.99
qlearning_v2,16100,-486.3596,-449.8256,127.65,259.6256,0.05,0.2,0.95,0.99
qlearning_v2,16101,-438.0403,,,,0.05,0.2,0.95,0.99
qlearning_v2,16102,-518.7975,,,,0.05,0.2,0.95,0.99
qlearning_v2,16103,-460.1802,,,,0.05,0.2,0.95,0.99
qlearning_v2,16104,-540.0609,,,,0.05,0.2,0.95,0.99
qlearning_v2,16105,-439.6126,,,,0.05,0.2,0.95,0.99
qlearning_v2,16106,-467.4835,,,,0.05,0.2,0.95,0.99
qlearning_v2,16107,-460.0886,,,,0.05,0.2,0.95,0.99
qlearning_v2,16108,-504.6995,,,,0.05,0.2,0.95,0.99
qlearning_v2,16109,-482.6514,,,,0.05,0.2,0.95,0.99
qlearning_v2,16110,-434.3886,,,,0.05,0.2,0.95,0.99
qlearning_v2,16111,-428.1259,,,,0.05,0.2,0.95,0.99
qlearning_v2,16112,-460.349,,,,0.05,0.2,0.95,0.99
qlearning_v2,16113,-413.9843,,,,0.05,0.2,0.95,0.99
qlearning_v2,16114,-534.1793,,,,0.05,0.2,0.95,0.99
qlearning_v2,16115,-506.0026,,,,0.05,0.2,0.95,0.99
qlearning_v2,16116,-460.3192,,,,0.05,0.2,0.95,0.99
qlearning_v2,16117,-454.2163,,,,0.05,0.2,0.95,0.99
qlearning_v2,16118,-459.4648,,,,0.05,0.2,0.95,0.99
qlearning_v2,16119,-395.2685,,,,0.05,0.2,0.95,0.99
qlearning_v2,16120,-387.7723,,,,0.05,0.2,0.95,0.99
qlearning_v2,16121,-394.2609,,,,0.05,0.2,0.95,0.99
qlearning_v2,16122,-412.2007,,,,0.05,0.2,0.95,0.99
qlearning_v2,16123,-493.7572,,,,0.05,0.2,0.95,0.99
qlearning_v2,16124,-397.239,,,,0.05,0.2,0.95,0.99
qlearning_v2,16125,-408.3701,,,,0.05,0.2,0.95,0.99
qlearning_v2,16126,-422.806,,,,0.05,0.2,0.95,0.99
qlearning_v2,16127,-420.5706,,,,0.05,0.2,0.95,0.99
qlearning_v2,16128,-483.1482,,,,0.05,0.2,0.95,0.99
qlearning_v2,16129,-432.197,,,,0.05,0.2,0.95,0.99
qlearning_v2,16130,-612.8799,,,,0.05,0.2,0.95,0.99
qlearning_v2,16131,-485.2191,,,,0.05,0.2,0.95,0.99
qlearning_v2,16132,-542.9432,,,,0.05,0.2,0.95,0.99
qlearning_v2,16133,-437.429,,,,0.05,0.2,0.95,0.99
qlearning_v2,16134,-418.7791,,,,0.05,0.2,0.95,0.99
qlearning_v2,16135,-448.412,,,,0.05,0.2,0.95,0.99
qlearning_v2,16136,-404.5,,,,0.05,0.2,0.95,0.99
qlearning_v2,16137,-544.8213,,,,0.05,0.2,0.95,0.99
qlearning_v2,16138,-462.6807,,,,0.05,0.2,0.95,0.99
qlearning_v2,16139,-435.0809,,,,0.05,0.2,0.95,0.99
qlearning_v2,16140,-359.4518,,,,0.05,0.2,0.95,0.99
qlearning_v2,16141,-476.3794,,,,0.05,0.2,0.95,0.99
qlearning_v2,16142,-553.7194,,,,0.05,0.2,0.95,0.99
qlearning_v2,16143,-408.886,,,,0.05,0.2,0.95,0.99
qlearning_v2,16144,-470.4098,,,,0.05,0.2,0.95,0.99
qlearning_v2,16145,-457.0861,,,,0.05,0.2,0.95,0.99
qlearning_v2,16146,-452.3575,,,,0.05,0.2,0.95,0.99
qlearning_v2,16147,-501.1566,,,,0.05,0.2,0.95,0.99
qlearning_v2,16148,-424.6913,,,,0.05,0.2,0.95,0.99
qlearning_v2,16149,-401.5971,,,,0.05,0.2,0.95,0.99
qlearning_v2,16150,-401.3898,-457.5252,124.2,280.9002,0.05,0.2,0.95,0.99
qlearning_v2,16151,-446.8791,,,,0.05,0.2,0.95,0.99
qlearning_v2,16152,-470.4995,,,,0.05,0.2,0.95,0.99
qlearning_v2,16153,-414.9429,,,,0.05,0.2,0.95,0.99
qlearning_v2,16154,-438.5647,,,,0.05,0.2,0.95,0.99
qlearning_v2,16155,-478.0149,,,,0.05,0.2,0.95,0.99
qlearning_v2,16156,-541.8459,,,,0.05,0.2,0.95,0.99
qlearning_v2,16157,-559.9695,,,,0.05,0.2,0.95,0.99
qlearning_v2,16158,-600.9834,,,,0.05,0.2,0.95,0.99
qlearning_v2,16159,-443.0958,,,,0.05,0.2,0.95,0.99
qlearning_v2,16160,-493.5822,,,,0.05,0.2,0.95,0.99
qlearning_v2,16161,-443.4007,,,,0.05,0.2,0.95,0.99
qlearning_v2,16162,-438.8508,,,,0.05,0.2,0.95,0.99
qlearning_v2,16163,-512.3553,,,,0.05,0.2,0.95,0.99
qlearning_v2,16164,-489.7762,,,,0.05,0.2,0.95,0.99
qlearning_v2,16165,-493.0264,,,,0.05,0.2,0.95,0.99
qlearning_v2,16166,-488.4142,,,,0.05,0.2,0.95,0.99
qlearning_v2,16167,-446.1483,,,,0.05,0.2,0.95,0.99
qlearning_v2,16168,-485.2751,,,,0.05,0.2,0.95,0.99
qlearning_v2,16169,-468.6893,,,,0.05,0.2,0.95,0.99
qlearning_v2,16170,-422.1652,,,,0.05,0.2,0.95,0.99
qlearning_v2,16171,-492.092,,,,0.05,0.2,0.95,0.99
